,age,sex,decile_score,priors_count,race,days_in_jail,c_days_from_compas,is_violent_recid,v_decile_score,is_recid
482,28,1,6,6,African-American,0.0,1.0,1,6,1
483,54,1,1,2,Hispanic,188.0,1.0,0,1,0
484,58,1,2,0,Hispanic,0.0,1.0,0,1,0
485,58,1,2,0,Hispanic,0.0,1.0,0,1,0
486,78,1,1,1,Caucasian,0.0,1.0,0,1,1
487,56,1,1,0,Caucasian,1.0,1.0,0,1,0
488,21,1,10,1,Hispanic,11.0,155.0,0,8,0
489,24,1,2,0,Other,1.0,1.0,0,4,0
490,38,1,8,22,African-American,33.0,35.0,0,5,1
491,38,1,8,22,African-American,33.0,35.0,0,5,1
492,38,1,8,22,African-American,33.0,35.0,0,5,1
493,39,1,5,3,African-American,5.0,1637.0,0,1,0
494,35,1,1,0,Caucasian,0.0,1.0,0,1,0
495,22,1,5,1,African-American,0.0,1.0,0,5,1
496,21,1,7,0,Hispanic,0.0,1.0,0,6,-1
497,21,1,7,0,Hispanic,0.0,1.0,0,6,-1
498,47,1,8,23,African-American,0.0,1.0,0,1,1
499,47,1,8,23,African-American,0.0,1.0,0,1,1
500,47,1,8,23,African-American,0.0,1.0,0,1,1
501,47,1,8,23,African-American,0.0,1.0,0,1,1
502,47,1,8,23,African-American,0.0,1.0,0,1,1
503,47,1,8,23,African-American,0.0,1.0,0,1,1
504,23,1,2,0,African-American,1.0,1.0,0,4,1
505,23,1,2,0,African-American,1.0,1.0,0,4,1
506,57,1,1,1,Hispanic,19.0,0.0,0,1,0
507,38,0,5,2,Caucasian,0.0,35.0,0,2,1
508,38,0,5,2,Caucasian,0.0,35.0,0,2,1
509,38,0,5,2,Caucasian,0.0,35.0,0,2,1
510,38,0,5,2,Caucasian,0.0,35.0,0,2,1
511,38,0,5,2,Caucasian,0.0,35.0,0,2,1
512,66,1,1,3,African-American,2.0,10.0,1,1,1
513,45,1,4,8,Caucasian,71.0,0.0,0,3,1
514,45,1,4,8,Caucasian,71.0,0.0,0,3,1
515,28,0,5,0,Caucasian,1.0,2.0,0,2,0
516,45,1,1,2,Other,1.0,117.0,0,1,0
517,52,0,3,0,Other,0.0,1.0,0,1,1
518,32,1,10,13,African-American,97.0,1.0,0,7,1
519,32,1,10,13,African-American,97.0,1.0,0,7,1
520,37,1,9,2,African-American,0.0,0.0,1,8,1
521,39,1,4,0,Caucasian,0.0,0.0,0,4,1
522,39,1,4,0,Caucasian,0.0,0.0,0,4,1
523,26,1,9,9,African-American,79.0,1.0,0,8,1
524,26,1,9,9,African-American,79.0,1.0,0,8,1
525,25,1,8,3,African-American,1.0,0.0,0,8,0
526,45,1,3,2,Caucasian,358.0,1.0,0,4,0
527,57,0,9,7,Caucasian,1.0,0.0,0,1,0
528,57,0,9,7,Caucasian,1.0,0.0,0,1,0
529,23,1,3,0,African-American,0.0,1.0,1,4,1
530,34,1,2,2,African-American,25.0,1.0,0,1,1
531,34,1,2,2,African-American,25.0,1.0,0,1,1
532,38,1,10,14,African-American,116.0,1.0,0,8,0
533,38,1,10,14,African-American,116.0,1.0,0,8,0
534,38,1,10,14,African-American,116.0,1.0,0,8,0
535,38,1,10,14,African-American,116.0,1.0,0,8,0
536,36,0,3,0,African-American,0.0,1.0,0,4,-1
537,23,0,4,1,African-American,0.0,1.0,0,4,0
538,36,1,3,2,Other,2.0,1.0,0,1,1
539,36,1,3,2,Other,2.0,1.0,0,1,1
540,50,1,1,1,Caucasian,1.0,4.0,0,1,0
541,50,1,1,1,Caucasian,1.0,4.0,0,1,0
542,37,0,3,0,Caucasian,0.0,1.0,0,1,0
543,44,1,4,4,Caucasian,1.0,0.0,0,4,0
544,35,0,9,23,African-American,2.0,1.0,0,9,1
545,31,1,1,1,Caucasian,36.0,36.0,0,1,0
546,24,1,5,5,Other,0.0,1.0,0,4,1
547,40,1,1,3,Asian,106.0,109.0,0,1,0
548,40,1,1,3,Asian,106.0,109.0,0,1,0
549,26,1,10,2,African-American,1.0,1.0,0,8,1
550,26,1,10,2,African-American,1.0,1.0,0,8,1
551,26,1,10,2,African-American,1.0,1.0,0,8,1
552,26,1,10,2,African-American,1.0,1.0,0,8,1
553,26,1,10,2,African-American,1.0,1.0,0,8,1
554,37,1,6,1,Other,2.0,2.0,0,2,0
555,27,1,2,0,African-American,2.0,1.0,0,3,0
556,31,0,3,1,Caucasian,1.0,1.0,0,2,0
557,28,0,8,0,African-American,29.0,1.0,0,6,0
558,43,1,5,11,Caucasian,121.0,56.0,1,3,1
559,42,1,5,0,African-American,0.0,1.0,0,6,-1
560,28,0,9,7,Caucasian,1.0,1.0,0,6,1
561,28,0,9,7,Caucasian,1.0,1.0,0,6,1
562,28,0,9,7,Caucasian,1.0,1.0,0,6,1
563,28,0,9,7,Caucasian,1.0,1.0,0,6,1
564,38,1,1,0,African-American,0.0,1.0,0,1,0
565,38,1,1,2,African-American,1.0,1.0,0,1,0
566,38,1,1,2,African-American,1.0,1.0,0,1,0
567,27,1,4,2,Caucasian,36.0,36.0,0,3,0
568,28,0,9,1,African-American,38.0,1.0,0,7,0
569,28,0,9,1,African-American,38.0,1.0,0,7,0
570,21,1,7,1,African-American,2.0,1.0,0,8,0
571,21,1,7,1,African-American,2.0,1.0,0,8,0
572,21,1,7,1,African-American,2.0,1.0,0,8,0
573,56,1,1,7,Caucasian,0.0,1.0,0,1,1
574,38,1,9,15,African-American,1.0,1.0,0,3,0
575,28,1,5,2,African-American,0.0,2147.0,0,4,0
576,45,1,6,3,African-American,218.0,23.0,0,4,0
577,45,1,6,3,African-American,218.0,23.0,0,4,0
578,28,1,2,0,Hispanic,0.0,5.0,0,3,0
579,24,0,2,1,Other,1.0,1.0,0,2,0
580,61,1,1,1,Caucasian,0.0,34.0,0,1,0
581,51,0,1,0,Caucasian,0.0,1.0,1,1,1
582,51,1,2,0,Caucasian,0.0,1.0,0,2,0
583,20,1,4,0,Caucasian,0.0,1.0,0,7,0
584,36,1,1,1,Other,1.0,1.0,0,1,1
585,36,1,1,1,Other,1.0,1.0,0,1,1
586,36,1,1,1,Other,1.0,1.0,0,1,1
587,48,1,1,0,African-American,1.0,1.0,0,1,0
588,37,1,3,4,Caucasian,1.0,0.0,0,4,1
589,37,1,3,4,Caucasian,1.0,0.0,0,4,1
590,37,1,3,4,Caucasian,1.0,0.0,0,4,1
591,30,0,7,2,African-American,2.0,1.0,0,4,0
592,41,0,6,5,African-American,0.0,1.0,0,3,0
593,27,1,10,11,African-American,223.0,1.0,0,9,1
594,37,1,1,0,African-American,1.0,1.0,1,1,1
595,33,1,4,4,Other,2.0,1.0,0,2,1
596,54,1,9,11,African-American,129.0,1.0,0,9,0
597,23,1,9,2,African-American,71.0,1.0,0,5,0
598,22,1,6,0,African-American,1.0,1.0,0,5,0
599,68,1,1,0,Caucasian,0.0,1.0,0,2,-1
600,68,1,1,0,Caucasian,0.0,1.0,0,2,-1
601,26,0,4,2,African-American,226.0,227.0,0,6,1
602,23,0,6,3,African-American,1.0,1.0,0,6,0
603,23,0,6,3,African-American,1.0,1.0,0,6,0
604,32,0,3,0,African-American,0.0,1.0,0,1,-1
605,41,1,1,0,African-American,0.0,0.0,0,1,0
606,52,1,1,0,Caucasian,0.0,1.0,0,1,0
607,23,1,10,0,African-American,0.0,1.0,0,6,-1
608,43,1,4,13,Caucasian,51.0,1.0,0,1,1
609,43,1,4,13,Caucasian,51.0,1.0,0,1,1
610,52,1,4,0,African-American,13.0,1.0,0,3,0
611,28,1,1,1,Caucasian,3.0,3.0,0,2,0
612,30,1,9,11,African-American,1.0,1.0,1,4,1
613,30,1,9,11,African-American,1.0,1.0,1,4,1
614,28,1,5,1,Caucasian,6.0,0.0,0,3,0
615,47,1,2,1,Caucasian,37.0,38.0,0,3,0
616,34,0,2,0,African-American,0.0,1.0,0,1,0
617,22,1,4,0,African-American,0.0,1.0,0,6,0
618,30,1,2,4,African-American,1.0,0.0,0,2,0
619,25,1,4,4,Hispanic,1.0,0.0,0,4,0
620,31,1,8,0,Caucasian,30.0,1.0,0,5,1
621,31,1,8,0,Caucasian,30.0,1.0,0,5,1
622,37,1,2,0,Caucasian,35.0,1.0,0,1,1
623,37,1,2,0,Caucasian,35.0,1.0,0,1,1
624,37,1,2,0,Caucasian,35.0,1.0,0,1,1
625,32,1,9,14,African-American,1.0,1.0,0,8,0
626,26,1,8,4,African-American,75.0,1562.0,0,6,0
627,26,1,8,4,African-American,75.0,1562.0,0,6,0
628,26,1,8,4,African-American,75.0,1562.0,0,6,0
629,53,1,1,1,Caucasian,1.0,1.0,0,1,0
630,28,1,8,25,African-American,25.0,70.0,0,9,1
631,28,1,8,25,African-American,25.0,70.0,0,9,1
632,28,1,8,25,African-American,25.0,70.0,0,9,1
633,28,1,8,25,African-American,25.0,70.0,0,9,1
634,44,1,5,8,Caucasian,4.0,1.0,0,3,1
635,44,1,5,8,Caucasian,4.0,1.0,0,3,1
636,44,1,5,8,Caucasian,4.0,1.0,0,3,1
637,44,1,5,8,Caucasian,4.0,1.0,0,3,1
638,25,1,3,0,African-American,0.0,1.0,0,4,0
639,30,0,1,0,Other,0.0,1.0,0,1,0
640,22,1,8,1,Caucasian,5.0,0.0,0,7,1
641,22,1,8,1,Caucasian,5.0,0.0,0,7,1
642,30,0,8,2,African-American,111.0,153.0,0,8,0
643,20,0,5,0,African-American,1.0,1.0,0,6,0
644,37,0,1,0,Other,1.0,2.0,0,1,0
645,33,0,2,0,Caucasian,1.0,1.0,0,1,0
646,47,0,5,2,Caucasian,3.0,1.0,0,1,0
647,40,0,2,3,Other,1.0,1.0,0,1,0
648,24,1,2,0,Other,1.0,1.0,0,3,0
649,36,1,7,8,Caucasian,22.0,0.0,1,9,1
650,30,1,2,4,Caucasian,62.0,140.0,0,2,0
651,22,1,9,3,African-American,0.0,208.0,1,9,1
652,22,1,9,3,African-American,0.0,208.0,1,9,1
653,24,0,7,1,Caucasian,29.0,32.0,1,5,1
654,27,1,2,3,African-American,6.0,46.0,0,3,1
655,27,1,2,3,African-American,6.0,46.0,0,3,1
656,31,0,2,0,Hispanic,0.0,1.0,0,2,0
657,47,1,1,0,African-American,1.0,1.0,0,2,0
658,23,1,6,1,Hispanic,1.0,1.0,0,4,1
659,23,1,6,1,Hispanic,1.0,1.0,0,4,1
660,23,0,5,5,Caucasian,0.0,1.0,0,7,1
661,23,0,5,5,Caucasian,0.0,1.0,0,7,1
662,24,1,8,0,Hispanic,0.0,3.0,0,7,0
663,29,1,3,1,African-American,0.0,1.0,0,3,0
664,20,1,8,1,African-American,1.0,1.0,1,7,1
665,30,1,6,2,African-American,1.0,1.0,0,5,1
666,30,1,6,2,African-American,1.0,1.0,0,5,1
667,30,1,6,2,African-American,1.0,1.0,0,5,1
668,39,1,2,1,Caucasian,0.0,1.0,0,1,0
669,38,1,4,1,African-American,0.0,729.0,0,2,0
670,39,1,1,0,Other,0.0,1.0,0,1,0
671,39,1,1,0,Other,0.0,1.0,0,1,0
672,27,1,4,4,African-American,0.0,1.0,0,4,0
673,27,1,4,4,African-American,0.0,1.0,0,4,0
674,18,1,10,2,African-American,0.0,5.0,0,10,0
675,18,1,10,2,African-American,0.0,5.0,0,10,0
676,18,1,10,2,African-American,0.0,5.0,0,10,0
677,31,1,4,2,Caucasian,10.0,1016.0,0,3,1
678,31,1,4,2,Caucasian,10.0,1016.0,0,3,1
679,37,0,1,2,African-American,0.0,0.0,0,1,0
680,37,0,1,2,African-American,0.0,0.0,0,1,0
681,31,1,2,0,Caucasian,0.0,1.0,0,3,0
682,27,1,8,2,African-American,1.0,1.0,0,5,0
683,20,1,8,0,African-American,2.0,1.0,0,6,0
684,46,1,8,5,African-American,323.0,1422.0,0,6,0
685,22,1,7,0,Hispanic,2.0,0.0,0,6,0
686,22,1,7,0,Hispanic,2.0,0.0,0,6,0
687,52,0,1,0,African-American,0.0,1.0,0,1,0
688,23,0,4,0,African-American,3.0,1.0,0,4,1
689,20,1,7,1,African-American,22.0,0.0,0,10,0
690,20,1,7,1,African-American,22.0,0.0,0,10,0
691,48,0,2,0,African-American,1.0,1.0,0,3,0
692,66,1,6,8,African-American,0.0,562.0,0,1,1
693,25,1,5,0,Caucasian,0.0,1.0,0,4,0
694,25,1,5,0,Caucasian,0.0,1.0,0,4,0
695,27,1,6,0,Caucasian,1.0,1.0,1,7,1
696,30,1,7,11,African-American,1.0,0.0,0,6,1
697,30,1,7,11,African-American,1.0,0.0,0,6,1
698,22,1,10,3,African-American,1.0,1.0,0,7,1
699,22,1,10,3,African-American,1.0,1.0,0,7,1
700,22,1,10,3,African-American,1.0,1.0,0,7,1
701,22,1,10,3,African-American,1.0,1.0,0,7,1
702,22,1,10,3,African-American,1.0,1.0,0,7,1
703,22,1,10,3,African-American,1.0,1.0,0,7,1
704,22,1,10,3,African-American,1.0,1.0,0,7,1
705,22,0,3,1,Caucasian,0.0,1.0,0,4,0
706,35,1,10,2,African-American,0.0,1.0,0,8,0
707,32,1,4,2,Caucasian,40.0,232.0,0,4,0
708,41,0,3,2,African-American,0.0,1.0,0,1,0
709,35,1,8,9,Caucasian,43.0,0.0,0,8,0
710,43,1,1,0,African-American,5.0,0.0,0,1,0
711,25,0,2,0,Other,0.0,1.0,0,3,0
712,44,1,7,24,African-American,117.0,31.0,0,3,0
713,44,1,7,24,African-American,117.0,31.0,0,3,0
714,52,1,6,3,African-American,24.0,1.0,0,2,1
715,52,1,6,3,African-American,24.0,1.0,0,2,1
716,43,1,1,0,African-American,41.0,1.0,0,1,0
717,37,1,1,0,African-American,1.0,0.0,0,1,0
718,24,0,3,0,Caucasian,0.0,1.0,0,3,-1
719,47,1,1,1,Other,3.0,1.0,0,1,0
720,45,0,1,3,Caucasian,7.0,1.0,0,1,0
721,23,1,4,2,African-American,1.0,1.0,0,4,0
722,37,1,1,3,Caucasian,2.0,4.0,0,1,0
723,28,1,4,3,African-American,2.0,100.0,1,3,1
724,70,1,1,1,Caucasian,12.0,13.0,0,1,0
725,54,1,2,6,Caucasian,0.0,322.0,0,1,1
726,54,1,2,6,Caucasian,0.0,322.0,0,1,1
727,58,1,7,9,Caucasian,1.0,1.0,0,2,0
728,46,1,4,3,Caucasian,14.0,1.0,0,2,0
729,21,1,9,0,African-American,1.0,1.0,0,7,1
730,21,1,9,0,African-American,1.0,1.0,0,7,1
731,26,1,8,1,African-American,1.0,1.0,1,6,1
732,38,1,1,3,Hispanic,1.0,82.0,0,1,1
733,38,1,1,3,Hispanic,1.0,82.0,0,1,1
734,34,1,4,5,Caucasian,1.0,1.0,0,4,0
735,34,0,8,0,Caucasian,3.0,1.0,0,4,0
736,34,0,8,0,Caucasian,3.0,1.0,0,4,0
737,19,1,5,1,African-American,48.0,48.0,0,7,1
738,19,1,5,1,African-American,48.0,48.0,0,7,1
739,34,1,4,5,African-American,0.0,1.0,0,4,0
740,32,0,4,3,African-American,3.0,26.0,0,3,0
741,23,1,5,0,Caucasian,0.0,1.0,0,5,1
742,34,1,4,5,African-American,2.0,1.0,0,2,1
743,34,1,4,5,African-American,2.0,1.0,0,2,1
744,34,1,4,5,African-American,2.0,1.0,0,2,1
745,34,1,4,5,African-American,2.0,1.0,0,2,1
746,34,1,4,5,African-American,2.0,1.0,0,2,1
747,30,1,1,2,African-American,83.0,83.0,0,2,0
748,39,1,3,6,African-American,2.0,1.0,0,1,1
749,39,1,3,6,African-American,2.0,1.0,0,1,1
750,39,1,3,6,African-American,2.0,1.0,0,1,1
751,39,1,3,6,African-American,2.0,1.0,0,1,1
752,39,1,3,6,African-American,2.0,1.0,0,1,1
753,24,1,3,0,Other,1.0,1.0,0,5,0
754,33,1,3,1,Caucasian,0.0,93.0,1,2,1
755,33,1,2,0,Caucasian,1.0,1.0,0,1,0
756,40,1,4,6,Caucasian,9.0,2417.0,0,2,0
757,58,1,3,2,Caucasian,1.0,1.0,0,1,0
758,21,0,6,0,African-American,0.0,0.0,0,7,0
759,44,1,2,2,Asian,358.0,372.0,0,1,0
760,56,1,8,13,African-American,477.0,1.0,0,3,0
761,27,1,5,1,Caucasian,8.0,0.0,0,3,0
762,21,1,5,1,African-American,36.0,36.0,0,7,1
763,21,1,5,1,African-American,36.0,36.0,0,7,1
764,23,1,8,4,African-American,11.0,11.0,0,5,1
765,23,1,8,4,African-American,11.0,11.0,0,5,1
766,23,1,8,4,African-American,11.0,11.0,0,5,1
767,23,1,8,4,African-American,11.0,11.0,0,5,1
768,62,1,1,0,Caucasian,1.0,0.0,0,1,0
769,62,1,1,0,Caucasian,1.0,0.0,0,1,0
770,62,1,1,0,Caucasian,1.0,0.0,0,1,0
771,62,1,1,0,Caucasian,0.0,1.0,0,1,-1
772,27,1,8,4,African-American,0.0,707.0,0,10,1
773,27,1,8,4,African-American,0.0,707.0,0,10,1
774,27,1,8,4,African-American,0.0,707.0,0,10,1
775,27,1,8,4,African-American,0.0,707.0,0,10,1
776,57,1,1,6,Other,2.0,1.0,0,1,0
777,37,1,3,5,Caucasian,10.0,1.0,0,1,0
778,43,1,2,2,Other,7.0,1.0,0,1,1
779,22,1,3,0,Caucasian,0.0,1.0,0,4,-1
780,32,0,1,5,African-American,1.0,2.0,0,1,0
781,33,0,3,2,African-American,2.0,1.0,0,2,0
782,33,0,3,2,African-American,2.0,1.0,0,2,0
783,23,1,3,0,Hispanic,45.0,1.0,0,5,0
784,23,1,3,0,Hispanic,45.0,1.0,0,5,0
785,27,1,1,0,African-American,0.0,1.0,0,2,0
786,44,1,1,0,Caucasian,1.0,1.0,0,1,1
787,44,1,1,0,Caucasian,1.0,1.0,0,1,1
788,28,1,3,3,Caucasian,0.0,1.0,0,3,1
789,28,1,3,3,Caucasian,0.0,1.0,0,3,1
790,42,0,2,0,Caucasian,1.0,3.0,0,1,0
791,42,0,2,0,Caucasian,1.0,3.0,0,1,0
792,48,1,5,5,African-American,139.0,1.0,0,3,0
793,48,1,5,5,African-American,139.0,1.0,0,3,0
794,24,1,10,9,Other,4.0,1.0,1,10,1
795,27,1,2,0,African-American,17.0,0.0,0,3,0
796,20,1,10,0,African-American,0.0,1.0,0,9,1
797,20,1,10,0,African-American,0.0,1.0,0,9,1
798,20,1,10,0,African-American,0.0,1.0,0,9,1
799,39,1,9,0,African-American,0.0,1.0,0,2,-1
800,24,1,8,1,African-American,2.0,1.0,0,8,0
801,24,1,8,1,African-American,2.0,1.0,0,8,0
802,24,1,8,1,African-American,2.0,1.0,0,8,0
803,31,1,10,6,Caucasian,163.0,1.0,0,9,0
804,22,1,5,2,African-American,0.0,1.0,0,7,0
805,22,1,5,2,African-American,0.0,1.0,0,7,0
806,51,0,1,0,Caucasian,1.0,1.0,0,1,0
807,56,1,1,0,Caucasian,1.0,1.0,0,1,0
808,20,1,6,0,Caucasian,0.0,1.0,0,5,0
809,54,1,3,1,African-American,5.0,256.0,0,2,0
810,54,1,3,1,African-American,5.0,256.0,0,2,0
811,29,1,9,7,African-American,1.0,1.0,0,6,0
812,42,1,4,0,Caucasian,1.0,1.0,0,1,0
813,20,1,9,0,African-American,209.0,1.0,0,8,1
814,20,1,9,0,African-American,209.0,1.0,0,8,1
815,20,1,9,0,African-American,209.0,1.0,0,8,1
816,20,1,9,0,African-American,209.0,1.0,0,8,1
817,53,1,1,6,Caucasian,174.0,176.0,0,1,0
818,48,1,8,8,African-American,33.0,1072.0,0,1,0
819,48,1,8,8,African-American,33.0,1072.0,0,1,0
820,24,1,2,0,Other,1.0,1.0,0,3,0
821,27,1,5,8,Caucasian,68.0,1.0,0,3,0
822,27,1,5,8,Caucasian,68.0,1.0,0,3,0
823,24,1,9,2,African-American,19.0,1.0,1,9,1
824,24,1,9,2,African-American,19.0,1.0,1,9,1
825,24,1,9,2,African-American,19.0,1.0,1,9,1
826,24,1,9,2,African-American,19.0,1.0,1,9,1
827,22,0,3,0,African-American,0.0,1.0,0,4,0
828,53,1,6,36,Caucasian,32.0,7.0,0,9,1
829,53,1,6,36,Caucasian,32.0,7.0,0,9,1
830,53,1,6,36,Caucasian,32.0,7.0,0,9,1
831,53,1,6,36,Caucasian,32.0,7.0,0,9,1
832,53,1,6,36,Caucasian,32.0,7.0,0,9,1
833,36,1,1,0,Caucasian,0.0,0.0,0,1,0
834,28,1,3,2,Caucasian,1.0,1.0,1,4,1
835,34,1,1,0,Hispanic,0.0,1.0,0,1,-1
836,46,1,1,1,Hispanic,1.0,28.0,0,1,0
837,21,1,4,0,Other,1.0,0.0,0,5,0
838,45,1,1,1,African-American,0.0,1.0,0,1,0
839,21,1,5,3,Hispanic,22.0,22.0,0,6,1
840,21,1,5,3,Hispanic,22.0,22.0,0,6,1
841,36,0,7,0,African-American,12.0,1.0,0,5,0
842,25,0,4,2,Caucasian,1.0,2.0,0,4,1
843,25,0,4,2,Caucasian,1.0,2.0,0,4,1
844,25,0,4,2,Caucasian,1.0,2.0,0,4,1
845,25,0,4,2,Caucasian,1.0,2.0,0,4,1
846,23,0,3,1,Hispanic,0.0,1.0,0,4,1
847,23,0,3,1,Hispanic,0.0,1.0,0,4,1
848,54,1,1,2,Hispanic,33.0,1.0,0,1,0
849,28,1,5,1,Caucasian,1.0,4.0,0,3,0
850,28,1,5,1,Caucasian,1.0,4.0,0,3,0
851,21,0,8,0,African-American,1.0,1.0,0,7,1
852,21,0,8,0,African-American,1.0,1.0,0,7,1
853,21,0,8,0,African-American,1.0,1.0,0,7,1
854,21,0,8,0,African-American,1.0,1.0,0,7,1
855,21,0,8,0,African-American,1.0,1.0,0,7,1
856,36,1,3,0,Caucasian,0.0,1.0,0,3,0
857,24,1,3,0,African-American,0.0,1.0,0,4,0
858,28,1,6,3,African-American,32.0,862.0,0,4,1
859,28,1,6,3,African-American,32.0,862.0,0,4,1
860,30,1,2,1,Other,0.0,1.0,0,2,1
861,29,1,1,0,African-American,1.0,1.0,0,2,0
862,22,1,8,2,African-American,48.0,1.0,0,9,0
863,31,1,9,8,African-American,0.0,770.0,0,5,0
864,31,1,9,8,African-American,0.0,770.0,0,5,0
865,38,1,9,2,African-American,0.0,1127.0,0,5,0
866,38,1,9,2,African-American,0.0,1127.0,0,5,0
867,30,0,6,0,Caucasian,3.0,1.0,0,2,0
868,51,1,1,1,Hispanic,1.0,2.0,0,1,0
869,33,1,1,3,Other,3.0,94.0,0,1,0
870,25,0,6,2,African-American,1.0,86.0,0,5,0
871,25,0,6,2,African-American,1.0,86.0,0,5,0
872,30,1,1,0,Hispanic,0.0,1.0,0,2,-1
873,22,1,10,0,African-American,0.0,1.0,0,8,-1
874,22,1,10,0,African-American,0.0,1.0,0,8,-1
875,22,1,10,0,African-American,0.0,1.0,0,8,-1
876,22,1,10,0,African-American,0.0,1.0,0,8,-1
877,22,1,10,0,African-American,0.0,1.0,0,8,-1
878,37,1,2,4,African-American,1.0,1.0,0,2,0
879,32,1,9,12,African-American,1.0,1.0,1,7,1
880,32,1,9,12,African-American,1.0,1.0,1,7,1
881,23,1,6,1,African-American,1.0,1.0,0,5,0
882,47,1,3,3,African-American,0.0,0.0,0,2,0
883,47,1,3,3,African-American,0.0,0.0,0,2,0
884,43,0,9,0,African-American,0.0,1.0,0,5,-1
885,41,0,6,6,African-American,0.0,1186.0,0,3,0
886,32,0,3,1,Hispanic,2.0,80.0,0,3,1
887,37,1,1,0,Caucasian,19.0,0.0,0,1,0
888,37,1,1,0,Caucasian,19.0,0.0,0,1,0
889,37,1,1,0,Caucasian,19.0,0.0,0,1,0
890,19,1,10,2,African-American,1.0,1.0,0,9,1
891,19,1,10,2,African-American,1.0,1.0,0,9,1
892,19,1,10,2,African-American,1.0,1.0,0,9,1
893,27,1,8,0,Hispanic,2.0,1.0,0,6,0
894,39,1,1,0,Other,0.0,1.0,0,1,0
895,21,0,6,0,Caucasian,0.0,0.0,0,8,0
896,69,1,1,0,Caucasian,0.0,1.0,0,1,0
897,36,1,3,3,Caucasian,6.0,106.0,0,3,0
898,36,1,3,3,Caucasian,6.0,106.0,0,3,0
899,36,1,3,3,Caucasian,6.0,106.0,0,3,0
900,60,0,-1,0,Caucasian,0.0,1.0,0,-1,-1
901,21,1,6,2,Caucasian,2.0,1.0,0,6,0
902,21,1,6,2,Caucasian,2.0,1.0,0,6,0
903,26,1,10,6,African-American,3.0,0.0,0,10,1
904,26,1,10,6,African-American,3.0,0.0,0,10,1
905,26,1,10,6,African-American,3.0,0.0,0,10,1
906,26,1,10,6,African-American,3.0,0.0,0,10,1
907,26,1,10,6,African-American,3.0,0.0,0,10,1
908,26,1,10,6,African-American,3.0,0.0,0,10,1
909,26,1,10,6,African-American,3.0,0.0,0,10,1
910,22,1,4,0,Caucasian,0.0,3.0,0,5,0
911,23,0,5,0,African-American,0.0,1.0,0,5,1
912,23,0,5,0,African-American,0.0,1.0,0,5,1
913,20,1,7,1,African-American,24.0,48.0,0,10,0
914,20,1,7,1,African-American,24.0,48.0,0,10,0
915,20,1,7,1,African-American,24.0,48.0,0,10,0
916,28,1,2,0,Caucasian,0.0,2.0,0,2,0
917,45,1,5,0,Caucasian,1.0,2.0,0,1,0
918,49,1,5,3,African-American,3.0,1.0,0,4,0
919,49,1,5,3,African-American,3.0,1.0,0,4,0
920,49,1,5,3,African-American,3.0,1.0,0,4,0
921,29,1,4,2,African-American,50.0,1.0,0,3,1
922,29,1,4,2,African-American,50.0,1.0,0,3,1
923,24,1,6,0,Caucasian,0.0,1.0,0,8,-1
924,60,0,1,0,Caucasian,0.0,1.0,0,1,0
925,26,0,10,0,African-American,0.0,1.0,0,10,0
926,26,0,10,0,African-American,0.0,1.0,0,10,0
927,23,1,10,3,African-American,0.0,1.0,0,10,1
928,23,1,10,3,African-American,0.0,1.0,0,10,1
929,34,1,5,2,Hispanic,207.0,271.0,1,2,1
930,30,1,1,0,Caucasian,2.0,2.0,0,2,0
931,20,0,4,1,Other,2.0,21.0,0,7,0
932,20,0,4,1,Other,2.0,21.0,0,7,0
933,36,1,3,1,Hispanic,95.0,1.0,0,2,0
934,36,1,3,1,Hispanic,95.0,1.0,0,2,0
935,30,1,4,0,Caucasian,1.0,1.0,0,3,0
936,21,1,3,1,African-American,1.0,2.0,0,6,1
937,34,1,8,11,African-American,3.0,1.0,0,4,0
938,25,1,7,1,Hispanic,2.0,1.0,0,3,0
939,25,1,7,7,African-American,1.0,0.0,0,6,0
940,25,1,7,7,African-American,1.0,0.0,0,6,0
941,22,1,6,2,Caucasian,0.0,1.0,0,5,1
942,22,1,6,2,Caucasian,0.0,1.0,0,5,1
943,22,1,6,2,Caucasian,0.0,1.0,0,5,1
944,57,1,8,18,African-American,0.0,1834.0,0,7,0
945,29,1,8,2,Caucasian,1.0,1.0,0,5,0
946,36,1,1,1,African-American,6.0,32.0,0,1,0
947,29,1,2,7,African-American,0.0,24.0,0,4,0
948,21,1,9,4,African-American,219.0,0.0,0,6,1
949,21,1,9,4,African-American,219.0,0.0,0,6,1
950,21,1,9,4,African-American,219.0,0.0,0,6,1
951,21,1,5,0,African-American,12.0,1.0,0,6,1
952,21,1,5,0,African-American,12.0,1.0,0,6,1
953,37,1,8,1,African-American,0.0,5935.0,0,5,0
954,33,1,1,3,Caucasian,0.0,1.0,0,1,0
955,33,1,1,3,Caucasian,0.0,1.0,0,1,0
956,33,1,1,3,Caucasian,0.0,1.0,0,1,0
957,33,1,1,3,Caucasian,0.0,1.0,0,1,0
958,34,1,1,1,Caucasian,0.0,0.0,0,1,0
959,27,1,2,0,Caucasian,0.0,1.0,0,2,0
960,50,0,1,1,Caucasian,0.0,1.0,0,1,1
961,50,0,1,1,Caucasian,0.0,1.0,0,1,1
962,26,1,3,1,African-American,1.0,1.0,0,3,0
963,40,1,7,0,Caucasian,8.0,1.0,0,9,1
964,40,1,7,0,Caucasian,8.0,1.0,0,9,1
965,25,1,8,7,African-American,127.0,1.0,0,7,1
